gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group
1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,89,2116,0,2
0,0,0,1,1,0,0,0,2,0,2,0,0,1,1,1,453,2865,0,2
0,0,1,1,1,0,1,0,0,0,2,2,0,0,1,2,1009,1542,1,0
1,0,0,0,0,1,0,0,0,2,0,2,2,1,0,2,391,1951,0,1
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,32,1351,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,30,2218,0,3
0,1,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1246,1722,1,0
1,0,1,1,1,2,0,2,2,2,2,0,0,2,0,1,745,5016,0,4
1,0,1,1,1,0,1,2,2,0,0,0,0,1,1,1,928,5393,0,5
0,0,1,1,0,1,0,0,2,2,2,2,2,1,1,0,512,4953,0,5
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,106,66,1,0
1,0,1,1,0,1,0,2,2,2,2,0,2,2,0,1,432,1640,0,0
1,0,0,0,1,0,2,1,1,1,1,1,1,1,1,0,21,1546,0,2
1,0,0,0,1,2,1,0,2,0,0,0,2,0,0,1,1080,5827,0,5
0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,694,1617,1,0
1,0,1,1,1,2,1,0,2,0,2,0,0,1,0,0,978,5050,0,4
1,0,1,1,1,2,1,2,2,2,2,2,0,2,1,1,1396,6350,0,6
1,0,0,0,1,2,2,1,1,1,1,1,1,2,0,3,107,3373,0,5
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,326,399,1,0
1,0,0,1,1,2,0,2,2,0,2,0,0,1,0,0,626,5178,0,5
1,0,1,0,1,2,0,0,2,2,2,2,2,2,1,1,1003,5927,0,6
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,30,23,0,0
0,1,1,0,1,0,1,0,2,0,0,0,0,0,1,3,834,362,1,0
0,0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,1290,1625,1,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,43,237,0,0
1,0,0,0,1,2,2,1,1,1,1,1,1,2,1,1,98,3178,0,4
1,1,1,1,0,1,0,2,0,0,0,0,2,0,0,3,243,2281,1,1
1,1,1,0,1,2,1,0,2,0,0,2,2,0,1,0,1292,4517,0,2
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,713,295,1,0
1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,786,4848,0,4
1,0,1,0,1,2,1,0,2,0,0,2,2,2,1,2,1268,6283,0,6
1,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,1153,473,1,0
1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,2,359,748,1,0
0,0,1,1,1,2,1,2,2,2,2,0,2,2,0,1,1421,6374,0,6
0,0,1,1,1,2,0,2,2,2,0,2,2,2,1,1,966,5816,0,6
1,1,1,0,1,2,1,0,0,2,0,2,2,0,1,1,1261,5525,0,4
0,0,1,0,1,2,0,0,2,0,2,2,2,1,1,2,901,5240,0,4
1,0,0,0,1,0,0,2,2,0,0,2,0,2,1,0,633,4641,0,4
1,0,0,0,1,2,1,0,0,2,0,2,0,2,1,2,1083,5494,0,5
0,0,1,0,0,1,0,0,2,2,2,2,2,2,0,1,558,4689,0,5
1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,796,888,0,0
0,0,1,0,1,2,1,2,0,0,0,2,2,2,0,0,1263,6164,0,5
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,2,14,8,0,0
1,0,1,1,0,1,0,2,0,0,0,2,0,0,1,1,233,3730,0,4
0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,1,302,4097,0,4
0,0,1,0,1,0,1,2,0,0,2,2,2,2,1,2,1229,5660,0,5
1,1,1,0,1,2,1,2,0,2,2,2,2,1,1,3,1478,6364,0,5
0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,190,92,1,0
0,1,0,0,1,0,1,0,2,0,0,0,0,0,1,2,767,326,1,0
0,0,1,0,1,0,2,1,1,1,1,1,1,0,1,3,27,159,0,0
1,0,1,1,1,0,0,0,2,0,2,2,2,2,0,0,844,5173,0,5
0,0,0,0,0,1,0,0,0,2,2,0,0,2,0,3,197,1492,0,1
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,38,2914,0,5
0,0,0,0,1,2,1,2,2,0,0,0,2,1,0,0,1221,5112,0,3
0,0,0,0,0,1,0,0,0,2,2,2,2,1,0,2,442,3107,0,2
1,0,0,0,1,0,1,0,0,2,2,2,2,2,0,0,1282,5089,0,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,310,336,0,0
1,1,0,0,1,2,1,0,2,2,0,0,0,0,1,1,971,4189,1,2
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,716,298,1,0
0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,46,1493,0,1
0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,3,167,2728,0,2
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,33,1720,0,2
1,1,1,0,1,2,1,2,0,2,0,0,0,1,1,2,1012,3870,0,2
1,0,0,1,1,0,0,0,2,2,2,0,0,1,1,2,562,4525,0,4
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,727,641,1,0
1,0,0,0,1,2,1,0,0,0,0,2,0,1,1,2,1032,5373,0,4
1,0,0,0,1,2,0,2,2,2,2,0,0,2,0,0,702,5020,0,5
0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,1,36,1240,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,36,85,1,0
0,0,1,0,1,2,1,0,0,2,2,2,2,2,1,0,1360,6259,0,5
0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,304,2349,0,1
0,0,0,1,1,0,0,0,0,0,2,0,0,1,1,2,365,2647,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,41,564,0,0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,20,278,0,0
0,0,0,0,1,0,1,2,0,2,0,2,2,0,1,1,1260,1102,1,0
0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1157,3948,0,1
1,0,0,0,0,1,0,2,0,0,2,2,2,1,0,1,449,3008,0,2
0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,30,726,0,0
1,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,973,3891,1,2
1,0,0,0,1,2,1,0,2,0,0,0,0,0,1,2,888,652,0,0
1,0,0,0,1,2,1,2,2,2,2,2,2,2,0,1,1560,6398,1,5
0,0,1,0,1,2,1,0,0,0,0,2,2,2,1,0,1161,6062,1,5
0,0,0,0,1,2,0,2,2,2,2,0,2,1,0,1,896,5281,0,4
1,0,1,1,1,2,1,0,0,2,0,2,2,1,0,2,1280,4800,0,3
1,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,21,1371,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,23,16,1,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,33,2508,0,4
0,1,1,0,0,1,0,2,2,2,0,0,2,1,1,1,384,3297,0,2
0,0,1,1,1,2,1,2,2,2,2,2,2,1,0,2,1520,6265,0,5
1,0,1,1,1,2,1,0,2,0,0,0,0,0,1,0,899,4767,0,3
0,0,0,0,1,2,0,0,0,2,2,2,2,2,1,0,918,5017,0,4
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,90,3397,0,5
0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,2,456,4748,0,5
0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,817,1409,1,0
0,0,1,0,1,2,1,0,2,2,2,2,2,2,0,2,1454,6383,0,5
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,853,1999,1,0
0,1,0,0,1,2,1,2,2,0,0,0,2,0,1,2,1187,4054,1,2
1,0,0,0,1,2,1,2,2,2,2,2,2,1,1,0,1562,6496,0,5
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,27,1797,0,2
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,721,627,0,0
0,0,1,0,1,2,2,1,1,1,1,1,1,2,0,1,104,3621,0,5
0,0,0,0,0,1,0,2,0,2,0,0,2,1,1,2,294,4222,0,5
0,1,0,0,1,2,1,0,0,2,0,2,2,1,1,2,1283,5560,0,4
1,0,0,0,1,0,1,2,2,0,2,2,2,1,1,1,1382,5675,1,4
1,0,0,0,1,0,1,0,0,2,0,2,2,0,1,2,1204,836,1,0
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,3,783,1379,0,0
0,0,1,1,1,0,0,2,2,2,0,0,2,2,1,1,716,4496,0,4
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,97,3291,0,5
1,0,0,0,1,2,1,0,2,0,0,0,0,0,1,2,882,380,1,0
1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,50,959,0,1
1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,91,3012,0,4
0,0,1,1,1,0,0,0,0,2,2,2,0,1,1,2,617,3698,0,2
0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,0,22,1889,1,2
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,879,1150,1,0
0,0,0,0,1,2,1,0,0,2,2,2,2,1,1,1,1393,5071,0,3
0,0,1,1,1,0,1,0,0,0,2,0,0,0,1,2,823,1873,0,0
0,0,1,1,1,0,1,2,0,0,2,2,0,0,0,2,1129,3294,1,1
0,0,0,0,0,1,0,0,2,2,0,0,2,2,1,1,277,4208,0,5
1,0,0,0,1,0,1,0,2,0,2,2,0,1,1,0,1117,4046,0,2
0,0,0,0,1,2,0,2,2,2,2,2,2,2,0,1,1087,5980,0,5
0,0,0,0,1,0,1,0,2,2,2,2,2,2,1,0,1362,5349,0,3
0,0,1,0,1,2,1,0,0,2,0,0,2,0,0,3,1095,3748,0,1
1,0,1,1,0,1,0,2,0,2,2,0,0,1,0,2,248,3525,0,3
1,0,1,1,1,0,1,2,2,2,0,2,2,2,1,0,1379,6255,0,5
0,1,0,0,1,2,1,0,0,2,2,2,2,1,1,2,1394,6014,1,5
0,0,0,1,1,2,1,0,2,0,2,2,2,2,1,2,1354,6214,0,5
0,0,0,0,1,0,0,0,0,0,2,2,2,0,1,2,707,2342,0,1
1,0,1,1,1,2,1,0,0,0,0,0,0,0,1,2,792,4906,0,4
0,0,1,1,1,2,1,2,0,0,0,2,2,1,0,3,1298,5583,0,4
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,34,27,0,0
1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,3,374,188,1,0
1,0,0,0,1,2,1,0,0,2,2,2,0,0,1,1,1224,3774,0,1
0,0,0,0,1,2,1,2,0,0,0,2,2,0,1,2,1287,3002,1,1
1,0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,1356,5459,0,3
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,31,2019,0,3
0,1,1,0,1,2,1,0,0,0,0,0,0,0,1,0,805,4273,1,3
0,1,0,0,1,2,0,0,2,0,0,0,0,0,1,1,489,571,0,0
1,1,1,1,1,0,0,0,0,0,2,0,0,0,1,1,361,179,1,0
1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,686,2630,0,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,695,3547,0,2
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,23,2020,0,2
1,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,30,351,0,0
1,0,1,1,1,2,1,0,2,0,2,2,2,0,0,2,1348,5439,1,4
1,0,1,0,1,2,1,2,0,2,0,0,2,0,1,2,1175,4899,0,3
1,0,1,0,1,0,0,2,0,0,2,0,0,0,1,1,457,1740,0,0
0,0,1,0,1,0,1,2,2,0,2,0,2,1,0,0,1161,5772,0,5
0,0,0,0,1,2,1,2,2,0,2,2,2,2,0,1,1473,6280,0,5
1,0,0,0,1,0,1,2,0,2,0,2,2,1,1,2,1259,2565,0,0
1,0,1,0,1,2,1,2,2,2,0,0,0,1,0,2,1087,5736,1,5
0,0,1,1,1,0,0,2,0,2,2,2,2,2,1,0,908,5781,0,6
1,0,1,1,1,0,1,0,2,0,2,0,0,0,0,2,887,5021,0,4
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,35,28,1,0
0,0,0,0,1,0,0,0,0,2,2,0,2,0,0,0,590,1427,0,0
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,3,804,618,0,0
0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,2,803,1985,0,0
1,0,0,1,1,2,2,1,1,1,1,1,1,2,1,1,109,2118,0,2
1,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1317,1973,1,0
0,0,1,0,1,0,0,0,2,2,2,0,2,2,1,3,680,5090,0,5
1,0,0,0,0,1,0,2,0,2,2,0,2,2,0,0,345,4602,0,5
1,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1167,788,1,0
1,1,0,0,1,0,1,2,2,0,2,2,2,2,1,2,1375,6254,0,5
0,0,0,0,1,2,1,0,2,0,0,2,0,0,1,1,1078,4903,1,3
0,0,0,0,1,2,2,1,1,1,1,1,1,2,0,1,95,1713,0,2
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,19,498,0,0
1,0,1,1,1,0,1,0,0,2,0,2,2,0,1,0,1147,4960,0,3
0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,43,3184,0,6
0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,792,338,1,0
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,16,2825,0,5
1,0,0,0,0,1,0,0,2,0,2,0,2,0,1,3,298,140,1,0
1,0,1,1,1,0,1,2,0,0,0,0,2,0,0,2,975,2614,1,1
1,0,0,0,1,2,1,0,2,0,0,0,0,0,1,0,913,2120,1,0
1,1,1,0,1,2,1,0,2,2,0,2,2,0,1,2,1361,6058,0,5
1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20,13,0,0
1,0,1,1,1,0,0,2,2,2,2,2,0,1,0,2,787,4236,0,3
1,0,0,1,0,1,0,2,0,2,2,0,0,2,0,3,244,2243,0,1
0,0,1,0,1,0,2,1,1,1,1,1,1,1,0,3,31,795,0,0
1,0,0,1,1,2,1,0,2,0,0,2,2,0,1,2,1312,1302,1,0
1,0,1,1,1,2,0,2,0,2,2,2,2,2,1,1,965,5876,0,6
0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,2,495,3594,0,2
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,37,30,1,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,20,2591,0,4
1,0,1,1,1,0,1,0,2,2,2,2,2,1,1,2,1397,6331,0,5
1,0,1,1,1,2,0,0,2,2,0,2,2,1,0,1,878,4267,0,3
0,0,1,1,0,1,0,0,2,0,0,2,2,0,1,2,371,4398,0,5
1,0,0,0,1,2,1,2,2,0,0,2,0,0,1,1,1138,3957,0,2
0,0,0,0,1,0,0,2,2,0,2,0,0,1,0,0,509,1535,0,0
1,0,1,1,1,2,1,0,0,2,2,2,2,1,1,2,1328,5007,1,3
0,1,1,0,1,2,1,0,2,0,0,2,0,0,1,1,1130,4528,0,3
1,1,0,0,1,0,0,0,0,2,2,0,2,1,0,0,632,4650,0,4
1,0,1,1,1,2,1,0,2,2,0,2,2,2,1,0,1394,6389,1,5
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,769,4977,0,4
0,0,0,0,1,2,0,2,2,0,0,0,0,2,0,0,537,5034,0,6
0,0,0,1,1,0,0,2,0,0,2,0,0,0,1,3,460,688,1,0
0,0,1,1,1,2,0,0,2,2,0,0,0,2,1,0,538,4500,0,4
1,0,1,1,1,2,1,2,2,2,2,2,2,2,1,0,1567,6504,0,6
1,0,0,0,1,2,1,2,0,2,2,2,2,2,1,2,1455,5715,0,4
0,1,0,0,1,2,1,2,0,0,0,2,2,1,1,0,1307,5913,0,5
0,0,0,0,0,1,0,0,0,2,0,2,2,0,1,1,389,3635,0,3
0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,3,481,2365,0,1
1,0,0,0,1,2,1,0,0,2,2,2,2,2,1,0,1404,6302,1,5
1,0,1,1,1,0,2,1,1,1,1,1,1,1,1,3,13,2097,0,3
0,1,0,0,1,2,0,2,2,2,2,2,0,1,0,0,955,5502,0,5
1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,716,639,0,0
0,0,1,1,1,0,1,2,2,2,2,2,2,2,1,0,1436,6379,0,6
0,0,1,1,1,2,1,0,0,2,0,0,2,0,1,0,1113,4318,1,2
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,97,2471,0,3
0,0,1,0,0,1,0,2,2,0,0,2,0,1,1,2,312,4079,0,4
1,0,0,0,0,1,0,2,0,0,2,2,0,2,0,2,283,4417,0,5
0,1,1,0,1,2,1,2,0,0,0,0,0,0,1,2,851,4787,1,4
1,0,1,0,1,2,0,0,0,2,2,2,2,1,1,3,885,4047,0,2
1,1,1,0,1,2,1,2,2,0,0,0,0,0,1,1,992,5744,0,5
1,0,1,0,1,2,1,0,0,0,2,0,0,1,1,2,884,4129,0,2
0,0,0,0,1,0,0,2,2,0,2,2,0,2,0,1,735,3237,0,1
1,0,0,0,1,0,0,2,0,2,0,0,0,1,0,2,433,4229,0,4
0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,77,3511,0,6
0,0,1,0,0,1,0,0,2,2,0,2,2,2,1,2,442,4855,1,6
1,0,1,1,0,1,0,2,0,2,0,0,2,1,0,0,290,3907,0,4
0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,377,3735,0,3
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,32,2141,0,3
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,699,1428,1,0
1,0,1,1,1,2,0,2,2,2,2,0,0,1,1,1,701,5214,0,5
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,16,1081,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,12,1256,0,1
1,0,1,0,1,0,0,2,2,2,0,0,0,0,0,3,562,3801,0,2
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,39,2750,0,4
1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,2,386,195,1,0
1,0,1,1,0,1,0,0,2,2,2,2,0,2,0,3,380,4092,0,4
0,0,0,0,1,0,0,2,0,2,2,2,2,2,0,0,891,5645,0,5
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,90,1532,0,1
1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,794,340,1,0
0,0,1,1,1,0,1,2,0,2,2,2,2,0,1,2,1412,4761,0,2
0,0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,1306,4541,0,2
0,0,1,1,1,0,0,2,0,0,2,0,0,0,1,1,465,2340,0,1
0,0,1,1,1,0,0,0,2,0,0,0,0,1,0,1,387,4593,0,5
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,19,669,0,0
1,0,0,1,1,2,0,0,2,0,2,2,2,1,1,3,888,4111,1,2
1,0,0,0,1,2,1,2,0,0,0,2,0,0,0,2,1105,1309,0,0
1,1,1,1,1,2,1,2,2,0,2,0,0,1,1,0,1089,5455,0,4
1,0,0,0,1,0,0,2,0,2,2,2,2,1,0,3,879,5285,0,5
1,0,0,0,1,2,1,0,0,2,2,2,2,1,1,2,1367,5922,1,4
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20,13,0,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,27,1702,0,2
1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,1561,6420,0,5
1,0,0,0,1,2,1,2,0,0,0,2,0,0,1,0,1048,2826,0,1
1,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1281,5327,1,3
0,0,0,0,1,2,1,2,0,0,0,0,0,0,1,1,925,4471,0,3
1,0,1,0,0,1,0,0,0,0,0,2,2,0,1,2,291,4168,0,4
0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,1,721,4654,0,4
1,0,1,1,0,1,0,2,0,2,0,2,0,1,0,1,294,2129,0,1
1,0,1,1,1,0,0,2,0,0,0,0,0,0,1,2,359,1125,0,0
1,1,1,0,0,1,0,0,2,0,0,0,0,0,1,1,135,3161,0,4
1,0,0,0,1,0,1,0,2,0,2,2,2,0,0,2,1291,5099,1,3
1,0,1,0,1,0,1,0,2,0,0,2,0,0,1,1,1000,5047,0,4
1,0,0,0,1,0,1,0,2,0,0,2,2,0,0,2,1200,740,1,0
1,0,1,0,1,2,0,2,0,0,2,0,2,1,1,3,696,4944,0,4
1,1,0,0,1,2,0,2,2,0,0,2,0,0,1,0,721,4606,0,4
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,41,2897,0,4
1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,3,789,3043,0,1
1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,807,2114,0,0
1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,297,1866,0,1
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,56,1981,0,2
1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,3,275,1261,0,0
1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,0,30,1262,0,1
0,0,1,1,1,2,1,2,2,0,0,2,0,1,0,0,1170,5752,0,5
0,0,0,0,1,0,1,0,0,2,0,2,2,0,0,2,1175,481,1,0
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,20,587,0,0
0,0,0,1,1,2,0,2,2,0,2,2,0,0,1,3,824,3025,0,1
1,0,1,1,1,2,0,2,2,0,2,0,0,1,0,0,610,4633,0,4
1,1,1,0,1,2,1,2,2,2,0,2,2,2,1,0,1459,6433,0,6
0,0,1,0,1,2,1,0,2,2,2,2,2,2,1,1,1483,6082,0,5
0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,458,222,1,0
0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,427,2006,0,1
0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,713,1192,0,0
1,0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,1308,515,1,0
1,0,1,1,1,0,1,0,0,2,0,2,2,0,0,2,1226,2965,0,1
1,0,0,0,1,2,0,2,2,2,2,2,2,1,1,0,1104,4556,0,3
1,0,1,0,1,0,1,2,0,0,0,0,0,0,1,3,777,5276,0,5
0,0,1,0,1,2,0,0,0,2,2,2,0,0,0,0,675,1274,1,0
0,0,1,0,1,2,1,0,2,0,2,0,2,2,1,0,1174,5697,0,5
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,704,286,1,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,6,1,1,0
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,17,1654,0,2
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,698,282,1,0
1,0,1,0,1,0,2,1,1,1,1,1,1,2,0,3,24,1569,0,2
1,0,1,0,0,1,0,0,0,2,2,2,2,1,0,2,450,2369,0,1
0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,3,141,2115,0,2
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,707,289,1,0
1,1,1,0,1,2,1,2,0,0,0,2,2,0,0,2,1315,4941,1,3
1,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1336,5549,0,4
0,0,0,0,1,0,1,0,2,2,0,0,0,0,1,2,943,412,1,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,35,28,0,0
0,0,0,0,0,1,0,2,0,0,2,0,0,2,0,3,191,2087,0,1
0,0,1,0,1,2,1,0,2,2,0,2,2,1,1,0,1388,6137,0,5
0,0,1,1,1,0,0,2,0,0,2,0,0,0,0,0,483,3999,0,3
1,0,1,1,0,1,0,0,2,2,2,2,2,1,0,2,549,4973,0,5
1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,884,1056,1,0
1,0,1,1,1,0,0,2,2,2,0,0,0,2,1,0,538,4607,0,4
0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,986,2643,1,1
0,0,1,1,1,2,1,2,2,0,0,0,2,0,1,0,1155,5573,1,4
0,0,1,1,1,2,1,0,0,0,0,2,2,0,1,2,1171,4996,1,3
1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,93,58,1,0
0,0,1,1,1,2,1,2,0,2,2,0,2,2,0,3,1273,5208,0,3
0,0,1,1,1,0,0,2,0,0,0,0,0,2,1,0,389,4488,0,5
1,0,0,0,1,0,0,0,2,2,2,0,0,0,1,2,560,1952,0,0
1,0,1,1,1,2,0,0,0,2,2,0,0,0,1,0,535,2262,0,1
1,0,1,0,0,1,0,2,2,2,2,2,2,2,1,2,621,5261,0,6
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,94,1994,1,2
1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,2,355,176,1,0
0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,2,455,1281,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,311,152,1,0
1,0,1,1,1,2,1,0,2,0,0,0,2,1,1,2,1119,5735,0,5
1,0,0,0,1,0,1,0,0,2,0,0,2,0,1,2,1011,740,1,0
0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,94,1449,0,1
0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,175,3214,0,3
0,0,0,0,0,1,0,2,2,2,2,0,0,1,0,3,323,1963,0,1
1,0,0,1,1,2,1,0,0,0,0,2,2,0,0,2,1191,2359,1,0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,39,2730,0,4
1,0,0,1,1,2,1,0,0,0,2,2,2,1,1,0,1292,5437,1,4
1,0,1,1,1,0,0,0,2,2,0,0,0,0,1,3,464,1207,1,0
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,36,3160,0,5
1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,3,803,698,1,0
1,1,1,0,0,1,0,2,0,0,2,0,0,1,0,0,209,3924,0,5
0,0,0,0,1,0,0,0,2,0,2,0,2,0,1,0,643,3396,0,2
0,1,0,0,1,0,2,1,1,1,1,1,1,1,0,0,36,1317,0,1
1,1,1,0,1,2,1,0,2,0,2,2,2,0,1,2,1390,4345,0,2
0,1,0,0,1,0,1,2,2,0,2,0,2,1,1,3,1221,5482,0,4
1,0,0,0,1,0,1,0,2,2,0,2,2,1,1,0,1323,4701,1,2
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,80,50,0,0
1,0,1,0,1,2,1,2,2,2,2,2,2,1,0,1,1552,6444,1,5
1,0,0,0,1,0,1,0,0,2,2,0,0,0,1,2,896,678,1,0
0,0,1,0,1,0,0,0,2,0,2,2,2,0,1,2,768,3682,0,2
0,0,0,0,1,0,0,2,2,0,0,0,2,1,0,2,614,3752,0,2
0,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,39,1372,0,1
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,3,826,2667,1,1
0,0,1,1,1,0,0,2,0,2,0,0,0,1,0,1,453,4592,0,5
0,1,0,0,1,2,1,0,2,2,0,2,2,0,1,0,1369,5066,1,3
0,0,0,0,1,0,0,2,2,0,0,2,2,0,1,2,799,1979,1,0
