gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_group
1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,184,921,0
1,0,0,0,1,2,1,0,2,0,0,2,0,0,1,1,1074,3918,2
0,0,1,1,1,0,1,2,0,2,0,2,2,1,1,0,1274,5390,4
0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,2,1010,1069,0
1,1,0,0,1,2,1,0,0,0,0,0,2,0,1,2,971,2124,0
1,1,1,0,0,1,0,2,2,2,2,2,2,2,1,0,593,5232,6
0,0,1,1,1,2,0,2,0,2,2,2,2,2,1,1,1012,5883,6
1,1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,1189,488,0
0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,2,462,902,0
1,0,1,0,1,0,2,1,1,1,1,1,1,2,1,0,39,2760,5
0,0,1,1,0,1,0,0,2,2,2,2,2,2,1,0,571,4757,5
0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,592,2568,1
0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,468,2728,1
0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,673,4220,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,722,304,0
1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,0,30,1827,2
0,0,1,0,1,0,0,2,0,2,2,2,2,1,0,3,917,3429,1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,27,20,0
0,0,0,0,1,2,1,0,0,1,0,2,2,0,1,1,1291,510,0
1,0,0,0,1,2,1,2,2,2,0,0,2,1,1,2,1260,5048,3
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,712,294,0
0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,722,3701,2
0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,0,535,4075,3
0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,38,662,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,38,2096,3
0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,2,995,4176,2
1,0,0,0,1,2,1,0,0,0,0,0,2,0,1,0,1007,4166,2
0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,203,2175,1
1,0,1,0,1,2,1,0,2,2,0,0,0,0,1,0,961,4934,3
1,0,1,1,0,1,0,0,0,0,2,0,0,0,1,0,151,1932,1
1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,31,24,0
1,0,0,0,1,2,1,0,0,0,0,2,2,0,1,1,1206,3777,1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,43,36,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,27,20,0
0,0,1,0,1,2,1,1,1,0,0,2,0,0,1,2,1164,4277,2
0,1,1,0,1,2,1,0,2,0,0,0,0,0,1,0,908,4160,2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,295,138,0
1,0,1,1,1,0,1,0,2,0,0,0,0,0,0,1,798,343,0
1,0,1,0,1,0,2,1,1,1,1,1,1,2,1,3,30,2524,4
0,0,1,1,1,2,1,0,2,0,0,2,2,1,0,3,1289,5374,4
0,0,1,0,1,2,1,0,2,2,0,2,2,0,1,1,1325,6076,5
1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,23,1431,1
1,0,0,0,1,2,1,0,2,2,0,2,2,2,1,0,1432,5435,4
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,387,196,0
0,0,0,0,1,2,1,2,0,1,0,2,2,0,1,1,1337,3904,1
0,0,1,1,1,2,1,0,2,2,0,0,0,2,1,1,982,5725,5
0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,822,356,0
0,1,1,0,1,2,1,0,2,2,0,2,2,1,1,2,1399,6191,5
0,0,1,1,1,2,1,0,1,0,0,2,2,0,0,2,1240,1344,0
0,0,0,0,1,0,0,0,2,0,2,2,0,0,1,2,636,1717,0
0,1,0,0,1,2,1,0,0,2,0,0,0,0,1,2,870,667,0
1,0,0,0,1,2,1,0,0,0,2,0,2,0,1,0,1051,1646,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,17,10,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,189,90,0
0,0,1,1,1,2,0,0,0,2,2,0,0,1,1,3,579,2576,1
1,0,0,0,0,1,0,0,0,0,2,0,2,0,1,2,243,722,0
1,0,1,1,1,2,0,2,0,0,0,2,0,1,1,2,650,5238,5
0,0,0,0,1,0,1,0,1,2,0,2,2,0,1,1,1261,4000,2
0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,969,2126,0
0,0,1,1,1,0,1,0,2,0,1,0,2,0,1,0,1088,2783,1
1,0,0,0,1,0,2,1,1,1,1,1,1,1,1,1,23,1348,1
1,0,0,1,1,0,0,2,2,0,0,0,0,1,0,0,481,4631,5
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,23,3095,5
0,0,0,0,1,0,0,0,2,0,2,2,0,0,0,3,651,1835,0
0,0,1,1,0,1,0,0,2,2,2,2,2,2,1,2,533,4946,5
0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,0,52,3100,6
0,1,1,0,1,2,1,2,0,0,2,2,2,0,1,0,1360,4270,2
0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,3,382,2320,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,364,894,0
0,0,1,1,1,2,1,2,0,2,2,2,2,2,1,0,1450,6336,5
0,1,0,0,1,2,1,0,2,0,0,0,0,0,1,2,887,858,0
0,0,0,1,1,0,1,0,0,2,2,2,2,0,1,0,1243,1370,0
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,854,368,0
1,1,1,0,1,2,1,2,0,2,0,2,2,0,1,2,1358,5635,4
0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,175,2231,2
0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,995,4119,2
0,0,0,0,1,1,1,2,2,1,0,2,2,1,1,1,1455,5328,3
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,29,1080,1
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,11,1662,2
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,33,3026,5
0,0,1,0,1,2,2,1,1,1,1,1,1,2,0,1,93,3607,5
0,0,1,1,1,2,1,2,2,2,2,2,2,2,1,0,1515,6489,6
0,0,0,0,1,2,1,0,0,0,0,1,2,0,1,1,1208,3244,1
1,0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,18,283,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,730,312,0
1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,33,1946,2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,81,51,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,47,40,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,318,818,0
1,0,0,0,1,1,1,0,0,2,0,2,2,0,1,1,1291,3331,1
0,0,0,0,0,0,0,2,0,2,1,0,0,1,0,1,543,4308,4
1,0,1,0,1,0,1,0,0,2,0,0,0,0,0,1,813,350,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,717,2028,0
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,811,847,0
0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,2,744,1885,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,457,221,0
0,1,0,0,1,2,1,2,0,0,0,2,2,0,1,2,1296,2931,1
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,35,2589,4
1,0,1,1,0,0,0,2,2,0,1,0,0,1,0,0,505,4381,4
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,877,1135,0
0,0,1,0,1,0,2,1,1,1,1,1,1,1,1,0,26,2384,4
0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,2,792,1660,0
1,1,1,0,1,0,1,2,2,2,0,2,2,2,0,1,1381,6339,5
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,103,3602,6
1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,3,382,472,0
1,1,0,0,1,0,1,0,0,0,0,2,2,0,1,3,1083,4812,3
1,0,0,0,1,0,1,0,0,2,1,2,2,0,1,1,1256,1117,0
1,0,1,0,1,0,2,1,1,1,1,1,1,2,0,3,28,2848,5
0,1,0,0,1,2,1,0,0,0,2,2,2,0,0,2,1254,4268,2
1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,20,2599,4
0,0,1,0,1,0,0,2,0,2,2,0,0,2,0,1,521,4813,5
0,0,1,1,1,0,1,2,0,0,2,2,0,0,0,2,1129,3294,1
1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2,312,1914,1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,33,268,0
1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,198,95,0
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,3,892,680,0
0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,808,2780,1
0,0,1,1,1,0,1,0,2,2,0,2,0,0,1,1,1081,3124,1
1,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,461,4346,4
1,0,1,1,1,0,0,2,2,2,2,2,0,2,1,0,821,5555,5
1,0,0,0,1,2,1,0,2,0,0,2,0,0,1,1,1103,3912,2
0,1,0,0,1,2,1,0,2,2,0,0,2,0,1,2,1169,3508,1
0,0,1,0,1,0,0,0,2,0,2,2,2,0,1,2,768,3682,2
1,0,1,0,1,0,0,2,0,2,0,0,0,2,0,1,424,3922,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,312,153,0
1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,477,1868,0
0,1,0,0,1,0,1,0,0,0,0,2,0,0,1,2,881,379,0
0,0,0,0,1,0,1,0,2,0,0,2,2,1,1,3,1168,1853,0
1,0,0,0,1,2,1,0,1,1,0,2,2,2,1,1,1348,6290,5
1,1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,869,2271,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,150,924,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,90,1616,1
1,0,0,0,1,0,0,2,2,2,2,2,0,0,1,0,759,3813,2
0,0,0,0,1,2,2,1,1,1,1,1,1,0,1,3,107,67,0
0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,3,412,2228,1
0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,1005,1249,0
1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,24,864,0
1,0,1,0,1,2,0,2,2,0,2,0,0,0,0,0,651,4295,3
1,0,1,1,1,0,1,2,2,0,2,0,2,2,0,0,1189,6093,5
0,0,0,0,1,0,0,0,0,0,2,2,2,0,1,1,729,1494,0
0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,39,3209,6
0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,130,503,0
0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,2,884,3235,1
0,0,1,1,1,0,1,0,2,0,2,2,2,0,1,3,1263,1524,0
0,0,0,0,1,0,1,0,1,2,0,2,2,0,1,1,1257,4037,2
0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,2,443,2795,1
1,0,0,0,1,2,1,2,0,2,2,2,2,1,1,1,1468,6247,5
1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,714,296,0
0,0,0,0,1,2,1,0,1,1,2,0,0,0,0,2,1082,2687,1
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,148,922,0
1,0,0,0,1,0,1,0,1,0,1,2,2,0,0,0,1269,3604,1
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,42,35,0
1,1,0,0,1,0,2,1,1,1,1,1,1,1,0,0,39,1451,1
1,0,1,1,1,2,1,0,0,2,0,2,2,1,1,2,1278,5932,5
1,0,0,0,1,2,1,0,2,2,0,2,2,2,1,0,1369,6045,5
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,192,523,0
1,1,0,0,1,2,1,0,0,2,0,0,0,0,1,2,896,3177,1
0,0,1,0,1,2,1,0,0,0,0,2,2,0,1,2,1180,1092,0
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,879,1150,0
0,1,1,0,1,0,0,0,2,0,0,0,2,0,1,2,542,2853,1
0,0,1,1,1,0,0,0,2,0,2,0,2,0,1,2,637,1829,0
0,0,1,0,1,2,1,0,2,2,0,2,2,1,1,2,1422,6163,5
1,0,1,1,1,2,0,1,0,2,0,1,2,1,1,1,879,5522,5
0,0,1,0,1,2,0,2,0,2,0,2,2,1,0,2,876,2276,1
0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,0,101,3544,5
0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,1,477,1043,0
0,0,0,0,1,0,1,0,0,2,0,2,2,0,1,2,1207,2563,1
1,0,1,1,0,1,0,0,2,2,0,2,0,1,0,1,332,2158,1
0,1,0,0,1,0,1,2,2,0,2,0,0,0,1,0,1008,4775,3
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,899,2146,0
0,1,0,0,1,2,1,0,2,0,0,2,2,0,1,1,1273,6185,5
0,0,0,0,1,0,1,0,1,0,0,2,2,0,1,2,1182,2634,0
0,0,1,0,0,1,0,2,2,2,2,2,2,2,0,1,651,4540,4
0,0,0,0,1,2,1,0,2,2,1,2,2,1,1,2,1495,6006,4
1,0,0,0,1,1,1,0,0,0,0,2,1,0,1,2,1190,2300,0
0,0,1,0,1,2,1,2,2,2,2,2,2,2,1,0,1549,6499,6
1,0,1,0,1,2,1,0,0,2,2,2,2,0,1,2,1396,3889,1
0,0,1,0,0,1,0,2,2,2,2,2,2,2,0,0,618,5144,5
1,0,0,1,1,0,0,2,0,2,0,0,2,1,0,3,624,2396,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,461,708,0
0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,2,822,712,0
0,0,0,0,1,2,1,2,0,0,0,2,0,0,1,0,1093,3823,1
1,0,1,0,1,0,1,0,2,0,0,2,2,1,1,2,1175,5657,5
0,1,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1356,4426,2
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,812,349,0
1,1,0,0,1,2,1,0,0,0,2,2,0,0,1,0,1102,3639,1
0,0,1,0,1,2,1,0,0,2,0,2,2,0,1,0,1321,5705,4
0,0,0,1,1,2,1,2,0,0,0,0,0,0,1,2,865,2321,1
0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,3,453,528,0
0,0,1,0,1,0,2,1,1,1,1,1,1,1,0,3,13,1515,2
1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,2,234,111,0
1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2,559,253,0
1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,1109,461,0
1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,114,3583,6
0,0,0,0,0,1,0,0,0,2,0,2,2,0,1,1,383,2887,2
1,0,1,0,1,2,2,1,1,1,1,1,1,2,1,2,82,3548,5
1,1,1,0,1,0,0,0,0,2,2,0,0,1,0,1,440,3703,3
1,0,1,1,0,1,0,2,2,2,2,0,2,2,1,3,486,4860,5
0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,392,973,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,307,632,0
0,0,0,0,1,2,0,2,2,2,2,2,2,2,1,1,1093,5820,5
0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,1,1098,3977,2
1,1,1,0,1,0,1,0,2,1,0,2,2,0,1,2,1260,2811,1
1,0,1,1,1,0,1,0,2,2,2,2,2,1,0,1,1352,6019,5
0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,0,34,1681,2
0,0,0,0,1,0,1,0,1,0,1,2,0,0,0,2,1083,1795,0
0,0,0,0,1,1,1,0,1,2,0,2,0,0,1,2,1168,2095,0
1,0,0,0,1,0,0,2,0,2,2,2,2,0,0,1,872,1570,0
1,0,1,1,0,1,0,0,2,2,0,2,2,2,1,1,493,4742,5
1,0,1,0,0,1,0,0,2,0,0,2,2,2,0,1,369,3992,4
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,879,1647,0
1,0,1,0,1,0,1,2,0,0,0,2,2,0,1,2,1187,486,0
0,0,0,0,1,2,1,2,2,2,0,2,2,1,1,2,1427,5967,4
0,0,0,0,1,2,1,1,0,2,0,2,2,0,1,0,1341,5677,4
1,0,1,0,1,2,2,1,1,1,1,1,1,2,0,1,109,3606,6
1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20,593,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,30,731,0
1,0,1,1,1,0,0,2,2,0,2,2,0,2,1,3,708,4750,4
0,1,1,0,1,0,0,0,2,2,2,0,0,1,1,0,555,4884,5
0,0,1,0,1,2,0,2,2,2,2,2,0,2,0,1,883,5558,6
1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,3,799,1692,0
1,0,0,0,1,0,0,2,0,2,0,2,2,2,1,0,793,5062,4
1,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,632,5133,6
0,0,1,0,1,2,2,1,1,1,1,1,1,2,1,0,97,3571,6
0,0,0,0,1,2,1,0,2,0,0,2,0,0,1,2,1087,1709,0
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,22,96,0
0,1,1,0,1,0,1,0,0,2,1,2,2,0,1,1,1259,4305,2
1,0,0,0,1,2,0,0,2,2,2,0,2,2,1,1,790,5289,5
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,288,132,0
0,0,0,0,1,0,1,0,0,1,0,2,2,1,1,1,1178,5612,4
0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,2,805,3811,2
1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,782,1147,0
0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,0,10,1506,1
0,0,0,0,1,0,1,1,0,2,1,0,2,0,1,2,1219,3122,1
0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,103,1326,1
1,0,0,0,1,2,1,2,0,0,0,0,0,0,1,2,933,409,0
0,1,0,0,1,2,1,0,0,0,0,0,2,0,0,2,998,1965,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,322,820,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,251,1188,0
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,88,2503,3
0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,472,230,0
1,1,1,0,1,2,1,2,0,2,0,0,2,1,1,0,1160,5306,4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,273,584,0
0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,2,171,623,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,92,1999,2
0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,15,136,0
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,29,2370,4
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,28,2509,4
0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,17,1292,1
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,900,394,0
1,1,0,0,1,0,0,2,0,0,2,0,0,1,0,3,438,2551,1
1,0,0,0,1,2,1,0,0,2,2,0,0,2,1,1,1022,5912,5
1,1,1,0,1,0,1,0,0,2,0,2,0,0,0,0,1025,3587,1
0,0,1,0,1,0,1,0,0,2,0,2,2,1,1,2,1193,4390,2
0,0,0,1,1,0,2,1,1,1,1,1,1,1,1,1,31,1869,2
1,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1279,3659,1
1,0,1,0,1,0,1,2,2,2,2,2,2,2,1,2,1486,6293,5
0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,2,193,1809,1
1,0,1,0,1,2,2,1,1,1,1,1,1,2,0,0,106,3143,4
0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,347,173,0
0,1,1,0,1,2,2,1,1,1,1,1,1,1,0,2,96,2929,4
1,0,0,0,1,0,1,0,2,0,2,2,0,0,0,3,1085,4132,2
1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,97,2391,3
0,0,0,0,1,0,0,2,0,0,2,2,0,0,1,2,614,1278,0
1,0,0,0,1,0,1,2,2,0,2,2,2,1,1,1,1382,5675,4
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,62,999,0
1,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,382,2221,1
0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1181,485,0
0,1,1,0,1,2,1,2,0,0,0,2,2,0,1,2,1272,1268,0
1,0,1,0,1,2,1,0,0,0,2,0,0,0,1,0,892,1009,0
1,1,0,0,1,2,1,0,2,2,2,2,2,1,0,0,1454,6301,5
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,745,321,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,311,152,0
1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,813,4144,2
1,0,0,1,1,0,2,1,1,1,1,1,1,2,0,0,20,2172,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,718,3689,2
1,0,1,1,1,2,0,2,0,2,0,2,0,1,1,0,721,2764,1
0,0,0,0,1,2,0,0,2,0,2,0,2,1,1,3,728,4064,3
0,0,0,0,1,2,0,2,0,2,2,2,2,2,1,1,1001,5788,5
1,0,1,0,1,0,1,0,0,2,2,0,0,0,0,2,863,3173,1
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,470,2369,1
0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,443,3984,3
1,0,1,0,0,1,0,0,0,2,2,2,2,1,0,2,450,2369,1
1,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,39,1018,1
1,1,1,0,1,0,1,0,0,2,0,2,2,0,1,2,1202,1751,0
0,0,0,0,1,2,1,2,2,2,2,2,2,1,1,1,1545,6246,5
0,1,0,0,1,2,1,0,2,2,0,2,2,1,0,0,1432,6268,5
0,0,0,0,1,1,1,0,1,2,0,0,2,0,1,0,1192,5569,4
1,0,1,1,1,2,0,0,0,2,0,2,2,1,0,0,847,4210,2
0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2,803,2180,0
1,1,0,0,1,2,2,1,1,1,1,1,1,1,0,0,92,2854,4
0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,379,3375,2
0,0,1,0,1,2,2,1,1,1,1,1,1,2,1,0,112,3714,5
0,0,0,0,1,0,1,2,0,2,2,0,2,1,1,0,1204,4041,2
0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,2,1105,2764,1
1,1,1,0,1,0,1,0,0,2,0,2,0,0,1,1,998,4276,2
0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,3,812,349,0
0,0,1,0,1,2,1,0,2,1,0,0,2,0,1,0,1211,5580,4
0,1,1,1,1,2,1,0,0,0,0,2,2,0,1,2,1203,2988,1
0,0,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1270,2552,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,311,152,0
1,0,1,1,1,2,0,2,2,0,2,2,2,0,0,2,992,3066,1
1,0,1,0,1,2,1,0,2,0,2,2,2,1,1,2,1418,5852,4
0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,894,729,0
0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,909,1805,0
0,0,0,0,1,2,1,0,2,0,2,2,2,0,1,0,1383,5795,4
0,1,0,0,1,0,1,0,0,2,0,0,0,0,1,2,792,2380,1
0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,798,1701,0
0,0,0,0,1,2,1,0,0,0,1,2,2,0,0,0,1275,3571,1
0,0,1,0,1,0,0,2,2,0,2,0,0,1,1,0,552,4441,4
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,253,118,0
0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,85,2679,3
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,26,2575,4
1,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,459,1812,0
1,1,0,0,1,2,1,1,0,0,0,2,0,0,1,2,1134,4449,2
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,60,2505,3
0,0,0,0,1,0,1,0,1,0,1,0,2,0,1,2,1078,1519,0
0,0,0,1,1,0,0,2,0,2,2,2,0,1,1,1,730,4623,4
0,0,1,1,1,0,0,2,2,2,2,0,2,1,0,1,788,5487,5
0,0,0,0,1,0,1,0,1,0,0,2,2,0,1,2,1175,1909,0
1,0,1,1,1,0,0,2,2,2,2,2,0,1,1,2,808,5406,5
1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,460,1846,0
0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,1,986,1302,0
1,0,0,0,1,0,1,0,0,2,2,2,2,2,0,0,1269,4421,2
0,1,1,0,1,2,1,0,0,2,0,2,2,0,1,0,1243,4061,2
1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,2,139,1470,1
0,0,0,0,1,1,1,0,0,0,0,2,2,0,1,2,1170,1589,0
0,0,1,0,1,2,1,0,0,2,1,0,0,0,1,1,990,4528,3
1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,3,370,2790,2
1,0,1,0,0,1,0,0,2,0,0,2,2,2,0,2,363,4642,5
1,0,1,1,1,2,0,2,0,2,2,2,2,1,1,3,990,3700,2
1,0,0,0,1,2,1,0,0,0,2,0,0,0,1,2,899,3802,2
0,0,0,0,1,2,0,2,0,2,2,0,0,1,0,2,622,4917,5
0,0,0,0,1,0,0,2,2,2,2,2,0,1,0,1,799,3928,2
1,0,0,0,1,2,0,0,0,0,2,0,0,1,0,0,450,2827,2
1,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1256,3303,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,728,674,0
1,0,1,1,1,2,0,2,0,0,2,2,0,2,1,1,724,4630,4
1,1,1,0,1,2,1,0,0,0,2,0,0,0,1,2,885,3994,2
1,0,1,0,1,2,1,0,2,2,0,2,0,1,1,0,1187,6071,5
1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,30,1353,1
0,0,0,1,1,0,1,0,2,2,2,2,2,2,1,2,1383,4188,2
1,0,0,0,1,2,1,0,2,0,0,0,0,0,1,2,912,3155,1
0,0,1,0,1,0,1,1,0,0,0,2,2,0,1,2,1140,4121,2
0,0,0,0,1,0,1,1,0,1,1,2,0,0,1,1,1198,4737,3
1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,3,789,3043,1
0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,817,1409,0
1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,455,1319,0
1,0,1,0,1,0,0,2,2,0,2,2,2,2,1,3,920,5264,5
1,1,0,0,1,2,1,0,0,2,0,2,2,0,1,2,1249,4997,3
1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,35,1787,2
0,0,0,1,1,2,1,0,0,2,0,2,2,1,1,2,1283,6002,5
0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,24,2936,5
0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,2,607,676,0
